frame_id,timestamp_ms,fps,person_id,person_count,kp_0_x,kp_0_y,kp_0_confidence,kp_1_x,kp_1_y,kp_1_confidence,kp_2_x,kp_2_y,kp_2_confidence,kp_3_x,kp_3_y,kp_3_confidence,kp_4_x,kp_4_y,kp_4_confidence,kp_5_x,kp_5_y,kp_5_confidence,kp_6_x,kp_6_y,kp_6_confidence,kp_7_x,kp_7_y,kp_7_confidence,kp_8_x,kp_8_y,kp_8_confidence,kp_9_x,kp_9_y,kp_9_confidence,kp_10_x,kp_10_y,kp_10_confidence,kp_11_x,kp_11_y,kp_11_confidence,kp_12_x,kp_12_y,kp_12_confidence,kp_13_x,kp_13_y,kp_13_confidence,kp_14_x,kp_14_y,kp_14_confidence,kp_15_x,kp_15_y,kp_15_confidence,kp_16_x,kp_16_y,kp_16_confidence,kp_17_x,kp_17_y,kp_17_confidence,kp_18_x,kp_18_y,kp_18_confidence,kp_19_x,kp_19_y,kp_19_confidence,kp_20_x,kp_20_y,kp_20_confidence,kp_21_x,kp_21_y,kp_21_confidence,kp_22_x,kp_22_y,kp_22_confidence,kp_23_x,kp_23_y,kp_23_confidence,kp_24_x,kp_24_y,kp_24_confidence,kp_25_x,kp_25_y,kp_25_confidence,object_count,objects_detected,inference_time_ms,gpu_memory_mb,gpu_memory_percent
1047,151038.82098197937,8.241484343405011,117,1,918.1368323007993,331.6900802298901,0.87478447,919.4217486726961,329.2413759169538,0.90027326,915.809865257701,328.7282293274231,0.8743127,921.2716344926051,329.10267195030565,0.7780238,908.5952228865519,328.066284693375,0.88130254,920.6384556668847,339.2380433725234,0.8344022,900.1413518873815,340.7889821284492,0.81015754,916.4924744407266,355.7703795370496,0.7190913,886.9529237734693,356.49869033878934,0.8505,921.9147032990595,365.61017866245953,0.7825836,902.5330856952274,363.6371512974919,0.79659986,916.5750555501583,374.64892851468073,0.6525329,902.8362756890639,376.4392871235721,0.60173416,931.3093251617456,400.5594025016382,0.76441944,909.9540592360191,406.0867371998577,0.7335125,943.8566898291,424.44895952818615,0.8282707,888.4312876441443,422.5564701672611,0.81069547,917.3324901081637,321.2861467343284,0.74478287,911.53275325421,337.0263646193557,0.8041153,909.2709129518047,376.08352461298733,0.9669889,954.2428929029629,431.04770881836,0.7376825,891.073986933607,431.9619275171233,0.81044936,955.0136305564968,429.3310051369799,0.7845794,887.4879334543328,431.54503966858334,0.8027234,942.5197621230145,428.1600333701905,0.73050886,885.0118600631341,422.5805362780699,0.79261196,3,"cone:0.864:556,445,572,453|cone:0.842:132,462,148,470|football:0.781:919,419,940,437",146.06595039367676,0,0
1048,151212.2039794922,8.23976358341888,117,1,923.6985230030416,332.77993333198856,0.8833567,925.1588374380281,330.38743257337813,0.9147037,921.280619354508,329.79064444305413,0.8632286,926.9551352117307,330.1962728545141,0.8327904,914.855448195048,329.0804617814704,0.8799534,927.1131538556174,340.19550181447147,0.81550944,905.6238395580253,341.64870833134125,0.8074944,924.8690643308646,356.48447331467787,0.7973572,891.616147752266,357.09074431814156,0.8378715,930.9581408993876,367.0408887625873,0.85413504,905.799064847861,364.8626482928216,0.8052399,922.6590993512599,375.6284068924537,0.6613916,908.4664983093521,377.55207160304286,0.6122591,937.3853880264996,401.19635566770165,0.8154303,917.5481457647054,406.5738971225658,0.74164295,947.366149012631,425.47783090725414,0.8568587,896.34908003042,421.1139614833813,0.76966846,923.2499766729969,322.62696083616555,0.78418744,917.896803651027,338.1326564977318,0.8303702,915.073806921047,376.9880087655606,1.0005305,956.5873698920525,431.3930944601765,0.71304417,898.5370172393814,431.81825307332963,0.68976104,957.4006944272511,429.81114616025144,0.7456513,894.6982428891117,431.13374697711583,0.73678106,945.6044775266782,429.1793177094991,0.7631583,892.8015926702356,420.42845567125937,0.7452067,3,"cone:0.866:556,445,572,453|cone:0.842:132,462,148,470|football:0.808:923,419,944,436",147.7665901184082,0,0
1049,151397.2671031952,8.237314785798302,117,1,929.1951619918789,334.1550346128622,0.8540305,930.8671262825544,331.82897267764935,0.8993303,926.8833474212689,331.22987360777165,0.8394529,932.7348100955469,331.8071084861388,0.8448359,920.4612349022959,330.54982218075025,0.9079467,933.7107933651248,341.8978201410244,0.7958349,910.2814732341996,342.9552252531432,0.78836536,933.5061861803504,357.8971236632887,0.7687461,896.3611238391634,358.3770975927401,0.79200244,941.0393219209975,369.3000258623239,0.807384,908.2972918028834,366.58784863769523,0.78008616,928.0630325897096,376.5800036230924,0.6292434,913.3055670780143,378.6616606628396,0.598714,943.2323291754745,401.77883475178976,0.822367,925.3634175507118,406.6913404135878,0.74097705,948.9498140597018,426.1490805288015,0.83176786,906.1691313926115,420.3554629984087,0.75504017,928.9578231503787,324.4414781142038,0.7595998,923.7711869624761,339.62132874743816,0.7974772,920.1687791188338,377.803657966901,0.8884087,957.7795194711416,431.6204138653852,0.66886723,909.937085515458,431.8036777491279,0.71247464,958.3434385339592,430.2085054981115,0.7010113,906.2209378876174,431.145924239416,0.72531223,947.1311240693392,429.85004393992534,0.68995917,902.8575881412662,419.62260627887065,0.69911075,4,"cone:0.866:556,445,572,453|cone:0.837:132,462,148,470|cone:0.663:929,432,945,439|football:0.747:926,418,948,437",159.0290069580078,0,0
1050,151578.03082466125,8.23533118071045,117,1,933.8032548653988,335.28046844755596,0.8525463,935.4578985485466,332.941202753464,0.8792975,931.5666154624599,332.4917989132216,0.8483803,937.3470744912688,333.13984844637986,0.841494,925.7959218273911,332.06249937862003,0.90602875,939.365157740039,343.8238550913169,0.7854582,914.6521159137673,344.2868699168628,0.798584,941.9845309467507,359.583723132671,0.7595229,900.8839174671116,359.6518006314868,0.82091725,950.5441283397694,371.58373074785004,0.7952359,910.9746772854999,368.726201036745,0.77362543,932.9838264230121,377.4381411099105,0.6638099,917.6435756259057,379.49545579933545,0.64526635,948.287847276013,402.6402700905126,0.83851844,932.3059039968371,406.4321756513798,0.7920966,950.4449352527428,426.9384962899256,0.7568284,917.8426182919754,420.05267206859116,0.67780066,933.5606832559033,326.47780411587934,0.7847218,928.9752803968399,341.17673813075146,0.80600667,924.8473883735248,378.6117810638653,0.8727603,958.2092172005133,432.082553479465,0.6707895,922.7832815890449,431.98966867784225,0.605163,959.1123338463585,430.8263618601788,0.7197912,919.0409129532984,431.5006979114678,0.64199257,948.3668188403229,430.4776420108434,0.62981266,914.5724779176858,419.2689210416523,0.5859647,4,"cone:0.866:556,445,572,453|cone:0.834:132,462,148,470|cone:0.704:929,432,945,439|football:0.669:930,417,954,438",151.95536613464355,0,0
1051,151763.77391815186,8.233264095407664,117,1,937.910222387424,337.00452564329873,0.8433878,939.8262258081811,334.7107248033481,0.86156267,935.8118534503329,334.2355414021447,0.853475,941.750929211287,334.95176388314945,0.8523089,930.329158897057,333.5478182275933,0.90269256,944.2421152903148,345.44855171624664,0.7688389,918.6136545244021,345.2032870110923,0.7822128,949.3674351474228,361.0885851819064,0.7414645,904.7698881165345,360.51346512806083,0.7911989,958.1693451731478,372.8041505484265,0.7572955,913.5510720368018,370.47689444508114,0.74535197,937.1247162813038,378.2468699317088,0.65785784,921.7506073756482,380.15042406919326,0.63285255,952.064082673879,403.6017897213604,0.800133,937.949491076482,405.7631342633691,0.7831024,951.4106221593078,427.49821722331023,0.70245624,928.857472851021,420.91628085399327,0.687932,938.0358836549074,328.7433341705538,0.74210465,933.4663107126972,342.6086041139334,0.7811654,928.9972730560305,379.25611901372406,0.8438565,958.6939025835192,432.5232863333613,0.6290423,934.6555449346496,431.9855935536283,0.53477,959.6826490654435,431.38442795923413,0.6589351,929.6650788545955,431.6828739067778,0.54932195,948.9328467410343,430.925565745321,0.5782088,926.0014815892396,421.02308935324635,0.58529335,4,"cone:0.865:556,445,572,453|cone:0.832:132,462,148,470|cone:0.707:929,432,944,440|football:0.773:937,420,958,437",153.31673622131348,0,0
1052,151962.02182769775,8.230192484702147,117,1,940.9533629565408,337.8116826499043,0.82796144,943.0168006641942,335.5428252398323,0.82739437,938.8076995245433,335.0461760854248,0.8420578,945.3276134982707,335.8024239542233,0.83788913,933.9493938074936,334.3150340204314,0.87806654,948.6860571720977,346.39379229626053,0.7818742,922.1606088177625,345.65282708006237,0.79479986,954.825544237852,361.8321511787438,0.75144434,907.785417575865,360.6071063688527,0.79681844,963.4574777970063,372.4513873951335,0.7826835,915.7436825316652,370.73579714323284,0.76372486,940.7850749408504,378.73973558397097,0.68022555,925.3884581617895,380.45333588968833,0.65718514,954.6721036478582,404.2593521099766,0.73693454,942.279303569872,404.7635401862319,0.7640064,953.241478090169,426.82225091047235,0.6800251,939.4050253097355,421.75442664006647,0.65723217,941.2840324703245,329.92343178491024,0.72772264,937.4362461407179,343.25795141653964,0.7877501,932.659828882419,379.62977352726614,0.8549717,961.0103100566539,432.2424001197517,0.58431065,945.5451160796401,431.725403934591,0.5634682,961.7261328095009,430.9866575071636,0.6035187,941.210704493815,431.6783255482604,0.5540755,950.9722217385993,429.92615590112007,0.58610266,936.9172280099077,422.66190158431283,0.5437889,4,"cone:0.863:556,445,572,453|cone:0.832:132,462,148,470|cone:0.768:929,432,944,439|football:0.754:941,420,963,437",168.91884803771973,0,0
1053,152149.8019695282,8.22788686048464,117,1,943.9599885760097,337.9911404166951,0.8434601,946.2207520599914,335.7392996883659,0.8694936,941.9088170997483,335.22852290926755,0.83692926,948.749728731651,335.8640239587272,0.838262,936.9420339950068,334.3340879127058,0.9116552,952.5712241183896,346.3577922007506,0.7853434,925.1680088543644,345.34969459290215,0.7909883,959.2985700625334,362.2867350477883,0.7429,910.4112253857163,360.12926890418146,0.80153024,966.8790989768696,371.06539396627295,0.7945231,917.7803376749717,369.96806990502023,0.78048337,944.5091747466458,378.5674752550143,0.68950915,928.5564241027846,380.15108716941063,0.654441,956.8024991187809,404.68818578777876,0.7359085,945.6058040462387,403.4151625542708,0.7640944,955.6058820206217,426.26215557185685,0.61321783,948.2076380573512,421.96876541316595,0.6988282,944.5258645445072,329.93844849885636,0.73441374,940.7344788724822,343.2479453886051,0.77733505,936.2911999643375,379.4489288251181,0.8573667,963.3260112353801,431.84842907427384,0.45903754,955.5273260595536,430.7088920159209,0.65370893,964.2000015784924,430.6575983217474,0.50731105,952.0260547001778,431.0476689028512,0.61516684,953.0283641721928,429.15876562628057,0.43626255,947.239913968689,423.7503928778923,0.57697785,4,"cone:0.862:556,445,572,453|cone:0.841:132,462,148,470|cone:0.814:930,431,945,439|football:0.782:946,418,970,437",157.18603134155273,0,0
1054,152345.11995315552,8.22497627612132,117,1,946.0452104351726,337.4493787792209,0.8486515,948.4314691064653,335.1950171908235,0.8807001,944.0332189475209,334.67401862959684,0.85161215,951.2137935164068,335.1724086101474,0.87791055,939.2926087557719,333.62370556433666,0.9197027,955.5300992755037,345.58429765973796,0.813421,927.5771952834302,344.6305377432638,0.80458885,961.9192531605654,361.83032927522436,0.7670957,912.3852856538795,359.1891391436448,0.81327885,968.6190198121656,369.33592974516193,0.81351364,919.1821892805506,368.4760757772649,0.8031405,947.9520422350281,378.10947168467555,0.7154635,931.5510716003769,379.51344504663047,0.6666221,957.7949211929129,404.75177340321727,0.70792675,948.3014249789464,401.88370386801927,0.767486,955.1670031855697,426.44152912392394,0.5893438,956.3633505854177,422.24758357987423,0.75836456,946.7443333106912,329.2101051037166,0.76940453,943.2855328538357,342.5521325292994,0.8022174,939.861391223785,378.99606106406014,0.93296325,960.7050356122809,432.02117423222467,0.45830405,966.0268564242124,429.79969351085794,0.7594873,962.5909754619751,430.90593732744037,0.5089309,962.4774727636399,430.5999559830786,0.72023284,952.4174421913928,429.37166191184065,0.41239375,957.2256076526314,425.05192744690504,0.65399814,4,"cone:0.871:556,445,572,453|cone:0.842:132,462,147,470|cone:0.829:930,431,945,439|football:0.794:950,418,973,436",166.65410995483398,0,0
1055,152530.5848121643,8.222774037743026,117,1,947.8484925509207,336.43723881703926,0.8917444,950.2281243144586,334.11477517189394,0.92547786,945.8306806217545,333.6345659596379,0.8850968,953.0835767423188,334.11185885556444,0.9008192,941.1510348136419,332.69641886988416,0.9272697,958.094675470304,344.4058609400316,0.799636,929.6610788552002,343.6158748926961,0.78172183,963.7245499524181,360.66308862381527,0.7386224,914.1025232143628,357.45624190888213,0.79533386,969.7925475960818,366.7844708690167,0.76955324,920.4358361223331,366.1711333958409,0.7985886,951.2087795249058,377.3490538975492,0.6973418,934.2925842030977,378.4823847845637,0.64936054,958.0131827982565,404.3783700942907,0.7138478,950.5958968684022,400.43892832968567,0.7645705,954.8056860107304,426.23862798193613,0.72288585,962.1264737640171,422.50859868055306,0.75597715,948.4058153100466,328.42591597673726,0.7717139,945.4348496801163,341.49891757501143,0.80390656,943.0783592433547,378.1514247625664,0.948682,958.6671657757612,431.97813649289725,0.6000773,972.5036627927991,429.40026144965384,0.6782985,960.8738227012107,430.9639525303801,0.64128995,969.1507271362101,430.4274876130667,0.6561505,952.1928578785023,429.1171038052521,0.62896734,964.1839220624252,426.11764777994534,0.6538552,4,"cone:0.873:556,445,572,453|cone:0.846:132,462,148,470|cone:0.831:930,431,945,439|football:0.818:954,418,976,436",155.77101707458496,0,0
1056,152734.2119216919,8.219433247443732,117,1,949.3702595986906,335.0427369883439,0.8905591,951.6893383443226,332.67512146556595,0.9191121,947.1742617071486,332.3115998455836,0.8960305,954.6657048467389,332.50538332905137,0.9553508,942.5102831003258,331.2756288483796,0.9365475,959.866069926913,342.61562208006563,0.789237,931.3293790829927,341.9394093694617,0.7927513,965.4175155982578,359.23559123333746,0.70742846,915.5805098264315,355.1497732936848,0.8138112,970.6614409196769,364.0304675917664,0.7781438,921.5713451241047,363.3523405186688,0.788329,954.1182354397345,375.88659565106155,0.70052874,937.010480826277,376.8191802426019,0.65459746,958.6364824889224,403.77185543151,0.772632,953.2365781610259,399.3929981923184,0.78822756,955.1099541519992,425.709963034833,0.78188246,966.4815651534202,422.7280283461634,0.7853154,949.7277975428638,327.1838102902649,0.77746093,947.0926645211007,339.89406187968217,0.82083654,945.9759313460496,376.8432827998517,0.966443,957.7606595573675,431.6572950198811,0.694914,975.4017439976863,429.237301155036,0.62688327,960.0488497591282,430.6568149075332,0.7581905,971.1100690010079,430.50909385372415,0.62618697,952.52909847298,428.4334737426643,0.68325573,968.8818680124386,426.8941458416336,0.6417402,4,"cone:0.871:556,445,572,453|cone:0.846:132,462,148,470|cone:0.839:930,431,945,439|football:0.824:955,418,978,437",173.56419563293457,0,0
1057,152979.27594184875,8.213410015120418,117,1,950.8063758888582,332.8835314448957,0.85690117,953.1023914228492,330.363531415994,0.88286525,948.4778488422022,330.21256532978765,0.856107,956.1767006533075,330.0200905884667,0.9355619,943.7849078832128,329.16501916809557,0.9246579,961.7729907632702,340.29890462293906,0.78539366,932.8345229881388,339.86276713999996,0.7898835,967.3196347903536,356.6365318575855,0.7085947,916.9656846578603,352.7571162916785,0.78199464,971.3745253239165,361.19167079390525,0.8001057,922.6780357001403,360.3911985108898,0.75078404,956.8206287968676,374.3696117006648,0.70008314,939.9733278180723,375.24708395538516,0.6577875,959.9780794995922,402.9505311750704,0.74815845,955.5088600631912,398.59044468998707,0.7868193,956.04830775204,424.42182657029645,0.6937685,969.9795925756614,422.87178244467725,0.8299382,951.036209169222,324.7496778405987,0.7306447,948.7075932626843,337.56105465070823,0.82356346,948.7328378950597,375.2344954079786,0.98419034,958.1067498795148,430.91226713723836,0.57739604,977.6032769545138,429.0263702712584,0.734743,960.4058122553812,429.94535320364054,0.63348085,973.0720132373142,430.5680241602783,0.720484,953.2762132460725,426.98557512712756,0.5245324,972.3951465790799,427.30245215515197,0.7458203,4,"cone:0.866:556,445,572,453|cone:0.840:132,462,148,470|cone:0.835:930,431,945,439|football:0.831:955,417,978,436",215.52276611328125,0,0
1058,153219.95496749878,8.208257827176245,117,1,952.0410856179196,330.95445716223605,0.87130094,954.3498334419314,328.27858488323193,0.88842404,949.5950229047796,328.3011002974222,0.87967896,957.5250879377237,327.5967940484571,0.94648004,944.817772637078,327.2498100512539,0.92167336,963.5636128512224,337.8593176330013,0.78084165,934.3448165578407,337.95583269126973,0.7669357,969.0503297559397,353.5569797676968,0.7278329,918.4258480317301,350.40710963612435,0.74810666,972.2782600399237,358.77111008888824,0.80210567,923.8047095517891,357.3738305551096,0.72592676,959.3023275703441,372.8152787909109,0.69400287,942.7891960565923,373.9617721255648,0.6599151,961.965429838413,402.1385220393466,0.73659,957.568626093819,398.46434132473155,0.77839494,957.0372851930418,422.8026967343448,0.6165122,972.4329431900278,423.01230750672255,0.82371515,952.0737819742044,322.51860718319267,0.73384094,950.1388048376771,335.26728497700907,0.81607056,951.3959195766433,373.70493527697545,0.9876034,958.5754775463092,430.1996456269608,0.57045233,979.4599597260967,429.1362443769569,0.77495956,960.9924144739311,429.01706100190995,0.60278606,974.5826674605094,430.8642569090263,0.78050876,954.0926373703849,424.58791971095127,0.4505567,974.4140594631388,427.521526395459,0.7894979,4,"cone:0.872:555,445,572,453|cone:0.843:930,431,945,439|cone:0.843:132,462,147,470|football:0.720:952,416,975,436",202.2242546081543,0,0
1059,153415.96913337708,8.205527074008,117,1,952.9811690124948,329.48542421886816,0.8761517,955.3110611869929,326.6824232458117,0.8546502,950.4445498547061,326.92440253343375,0.8845761,958.7990452661886,325.64800491028234,0.9338778,945.8038494128566,325.7754451714815,0.8828545,965.5266111652419,335.96405280439023,0.7855316,935.933539939003,336.373934098103,0.77800167,971.0089000690422,351.35860424926045,0.75838315,920.1171382791423,348.4052237027266,0.70928085,973.4634812888057,357.15909395386484,0.7922422,924.4375935295245,354.37159227761396,0.70591426,962.075323177686,371.7545041697396,0.7176577,945.5367940777589,373.13415793521006,0.68256116,965.4356417308937,402.06916119580086,0.80362284,959.5361748591447,398.45567168375965,0.80753773,958.5038935278208,421.2265949751357,0.58326936,974.5414212868841,423.50268048600185,0.8548608,952.8850062714858,320.2248984542649,0.74663985,951.5348989645522,333.566355022474,0.81022966,954.2314256488498,372.6737580672932,1.01384,960.228798055483,429.59181476815536,0.5326148,981.4266618278014,429.58401480301654,0.7806165,962.6075507368188,428.2105641890179,0.54348874,976.1726184204881,431.4366387398642,0.8066694,955.3031636913441,421.40775540366855,0.4414705,976.1406333568079,427.897073911873,0.802831,4,"cone:0.870:555,445,572,453|cone:0.838:132,462,147,470|cone:0.824:930,431,944,439|football:0.704:949,417,973,437",164.56174850463867,0,0
1060,153621.51098251343,8.202412033960586,117,1,953.949552278156,328.4556110229161,0.84373176,956.2940212216276,325.66664851260066,0.8194089,951.3514443800314,325.9588222322757,0.8534218,960.219235153907,324.5036352353758,0.9110185,946.9117451112588,324.83944670524403,0.85726655,967.3994124001683,334.44923614841315,0.7852081,937.7977445303782,335.1799488255902,0.7511132,972.9994899818514,350.276832715902,0.7846245,922.4083821146959,347.06714954790345,0.63535714,974.6005741806127,356.94912096794747,0.7901275,925.0878705748294,351.9304602131204,0.65878403,964.7112955040463,371.2047701184161,0.712189,948.0242052061707,372.8429799186479,0.67479044,969.29596373698,402.0603982569005,0.85155255,961.7802136876277,399.1437603523398,0.80226654,960.7463192763412,419.8961443679958,0.5603141,976.1737942196116,424.4228639985107,0.8458332,953.8751169536397,318.5866218745849,0.7193756,953.1517768478236,332.2898574445416,0.78600204,956.6408094380588,372.14790170508286,0.96000814,962.5453679520708,429.1686679999524,0.5312022,982.8517098059199,430.23827529881163,0.76456785,965.6464637243303,428.0211740641943,0.5152917,977.2543043012325,432.27788182765664,0.79758096,957.5558921342783,419.3441085644987,0.4467697,977.1421918759279,428.56888615688104,0.79386926,4,"cone:0.867:555,445,572,453|cone:0.833:132,462,147,470|cone:0.800:929,431,944,439|football:0.768:945,419,966,438",170.69697380065918,0,0
1061,153866.46795272827,8.19674506508226,117,1,955.122770529143,327.8258936259455,0.84774375,957.4715510122373,324.96590834064745,0.82305145,952.3814821145816,325.3764062342,0.86719847,961.5746223369305,323.72906445138534,0.8572723,947.8767289728931,324.46679093660697,0.8669411,969.2556838669752,333.5946360527798,0.80275184,939.5116463162392,334.80896919103975,0.7827412,975.1587038554092,349.8868543251721,0.82755065,924.2288114132486,346.4287384330623,0.6750711,976.0593155425736,357.97629847926447,0.8322936,925.7983067403644,350.3967912657447,0.68864065,967.4368005784695,371.2357476206796,0.72431916,950.7052166182331,373.19175401818586,0.67508876,973.5514467371459,402.2084423428938,0.86625546,964.1402836509475,399.8933400247426,0.8083191,964.8690358009326,416.3933716420979,0.51824844,977.692698806105,425.3997859544524,0.832418,954.7456808777067,316.8466461474749,0.7320044,954.6544198550874,331.7848752468687,0.80213165,959.2419038242634,372.19388691149965,0.9888556,967.8619613347357,428.00321730956625,0.4528485,984.3576317419543,430.85561966913787,0.78172857,970.4663696314882,425.8923839679126,0.43514222,978.6931795748794,432.9443220453565,0.7897936,961.5704141846186,415.369379356253,0.44927335,978.2855216326063,429.31020753884195,0.7839701,4,"cone:0.866:555,445,572,453|cone:0.829:132,462,148,470|cone:0.737:929,431,944,439|football:0.761:943,422,964,438",210.9239101409912,0,0
1062,154056.9508075714,8.19434069510439,117,1,956.2242749440264,327.34829156834087,0.8102835,958.5745183979233,324.4404697283623,0.81746286,953.2818626929698,325.02014944919426,0.8358731,962.9008171225821,323.1593816294587,0.8516146,948.9383087313322,324.34645588300003,0.84855044,971.1364796933448,333.2550196744378,0.80586594,941.3154145391495,334.8662531682561,0.7671914,977.3589456580263,349.9420901491232,0.8397343,926.2288170967273,346.2407835522706,0.67561936,977.790469312639,359.24433505579316,0.83807623,926.6841199629506,349.5705103994417,0.69676936,970.2535191137026,371.67208538452905,0.73129237,953.2447855837313,373.88353462225746,0.6767726,977.9581038949216,402.3533500488422,0.8526444,966.726318756493,400.82635821318246,0.7828709,969.7331454379379,415.6082803654154,0.6703541,978.8302737470276,426.03422038718423,0.8434279,955.6361478555468,315.9076278874824,0.70349216,956.1922927431201,331.5827493929853,0.7808318,961.7230714762045,372.71043734740914,0.95291376,973.6174653325455,427.6298576175997,0.5967876,984.6554993224709,431.6265485409629,0.80811596,976.1765260974437,425.35468644128764,0.56861544,979.2067928925662,433.58535077876144,0.81640184,966.5017713918378,414.30884911937073,0.5603684,979.4408211439356,429.5751197472934,0.75264233,4,"cone:0.865:555,445,572,453|cone:0.833:132,462,148,470|cone:0.712:929,431,944,439|football:0.762:942,422,963,439",159.837007522583,0,0
1063,154235.47387123108,8.192756546232491,117,1,957.31288957333,326.6696841845279,0.83315486,959.7473963261743,323.6551973054924,0.8304692,954.4540327778648,324.3627733456318,0.8669762,964.1885896186856,322.8856744226102,0.8453603,950.3639989693072,324.2018275000232,0.8899884,972.9319733164937,333.32849035354934,0.8252777,942.9906178078534,335.1698078587691,0.806936,979.5377383515722,350.0828256769468,0.8456676,927.9399919972925,346.415635209011,0.72178197,980.0065914167501,360.43059607639856,0.84086275,927.5595745164654,349.3672323682222,0.7258419,972.627883113598,371.7537019199351,0.7242993,955.2418165067546,374.1624948787653,0.67685497,981.7700660921357,402.4233331430873,0.89820087,968.5314829219654,401.2126193219653,0.8091627,975.4058039804526,416.00569938804614,0.8406458,979.7183536007617,426.70687054884934,0.8915914,956.7828983986342,314.8789972978356,0.7724926,957.8942272556494,331.5825484171145,0.8258041,963.8460444975706,372.91427815055346,0.9761993,979.7597354827085,427.897335906565,0.7369988,985.644361025453,432.08895521287354,0.7890239,982.5207662104344,425.63501130676286,0.71811235,980.2606228331881,433.98947492796407,0.80505574,972.2704626448015,414.92213273722166,0.7108569,980.4507433133864,430.09772172577175,0.7537693,4,"cone:0.865:555,445,572,453|cone:0.833:132,462,148,470|cone:0.713:930,432,945,439|football:0.773:942,421,964,439",147.00078964233398,0,0
1064,154413.00296783447,8.191163129882364,117,1,958.5332126979122,326.32614402967135,0.84766585,960.920442090876,323.24843125244206,0.8515646,955.6457600491426,323.9519674144897,0.88492095,965.5264516863983,322.6801585336351,0.83831257,951.8497174833002,324.1576623938194,0.90613496,974.5744397848763,333.4994922883302,0.8231267,944.5462764644105,335.3496197432439,0.8139849,981.6358594430335,349.88049805568505,0.8331586,929.5643962506498,346.393806875005,0.73375976,982.3940541570053,361.5995111767449,0.8408116,928.6121967533492,349.50886473918985,0.717013,974.2576613110991,371.9100245572069,0.7255851,956.9330612153309,374.51058250000494,0.67700666,984.5904000945761,402.14955477407216,0.87534285,969.8387495965817,402.39116411576515,0.7750131,981.5679287279615,416.5954285534426,0.88580847,980.2957494784087,427.2046166587114,0.8765996,957.8517744225799,314.63474855822733,0.7534601,959.5358404764024,331.5509168724304,0.8252152,965.4722187178681,373.09360550982376,1.0126077,986.3537845061289,428.4007251095566,0.8134324,985.9674022705165,432.5035352409279,0.7010875,989.5198024346964,426.2288220767749,0.81976265,980.6466722796547,434.2741515477719,0.7416017,978.8072646336333,416.12288573174635,0.74099857,981.3197594054577,430.39627704217617,0.74063766,4,"cone:0.866:555,445,572,453|cone:0.833:132,462,147,470|cone:0.723:930,431,944,439|football:0.793:941,421,962,438",147.20392227172852,0,0
1065,154584.2788219452,8.189713619437189,117,1,959.9172594919653,325.925878548991,0.8409978,962.2801955205741,322.7873441117488,0.86358196,956.8938633245177,323.48979444758857,0.85637236,966.8171787843729,322.37015217877206,0.8194922,953.1867883304297,323.98378056203177,0.8764429,976.2185305848029,333.36432302669107,0.8084827,946.08495274442,335.25025943034177,0.8161167,983.5084524475556,349.2793297580425,0.8574578,930.6345877821559,346.1596112896754,0.78121924,984.3953923908969,362.2976647007258,0.8447704,929.9283495561443,349.55313209084017,0.73377585,975.637525127734,371.86761097323,0.718483,958.4935443530378,374.77748755112214,0.67066896,986.2584062778024,401.42960476918705,0.8290819,970.8836492815417,402.7287409284528,0.77736557,987.6732520584922,417.9273335069365,0.8546312,980.2998226895145,427.4417042417065,0.871776,958.9197912767582,313.80076889307423,0.73911744,961.1101900762952,331.33451438028703,0.819292,966.9209272885034,373.14168763597877,1.0412073,992.6001340275675,429.27653831012844,0.81642306,985.5700730583596,432.79011041590906,0.7437595,996.0304308820001,427.11346008602095,0.85655284,980.6441184202216,434.38774856814416,0.75083274,985.4414295937756,418.0757843253047,0.78641903,981.4123214966728,430.57414221930526,0.74676645,4,"cone:0.867:555,445,572,453|cone:0.833:132,462,147,470|cone:0.731:929,432,944,439|football:0.810:941,422,962,439",144.9868679046631,0,0
1066,154761.87801361084,8.187947807492273,117,1,961.1961374922812,325.5412381080276,0.84823024,963.6106277044948,322.3109104688191,0.8570659,958.1168115714406,322.92404846826827,0.8509204,968.1357452531427,321.929179787184,0.83605564,954.5119220716381,323.7100489298307,0.86006945,977.6370227887119,332.95420648925705,0.8007225,947.6280289704022,335.0070441569034,0.8142736,985.0703808120248,348.58753033095155,0.8364663,931.7507309989633,345.9298151728277,0.8525679,986.0474082443166,362.5532696505872,0.81820333,931.7348515403243,350.00894038402527,0.75995445,976.6615531066609,371.70350906930446,0.6845199,959.8668718925182,375.0269946193882,0.6558136,987.3891810875223,400.57954264209513,0.81350064,971.5683236313441,403.58259444698825,0.76172054,993.3244827098065,419.6298813892256,0.800105,980.4965823527773,427.3933923729353,0.841821,959.9924466353056,313.16143420012145,0.712206,962.5861321969498,331.1800782106101,0.8232094,968.1089800679144,373.1639064976532,0.9909401,997.6497353209064,430.51815495740743,0.8403417,985.1947839059699,433.0921738792374,0.7596948,1001.5806047455122,428.46391219300824,0.8675066,980.5665892281245,434.54418562362787,0.77259994,992.02452832116,420.8416276259108,0.8011751,981.6543979962862,430.53201699127794,0.7291709,4,"cone:0.867:556,445,572,453|cone:0.835:132,462,147,470|cone:0.675:929,432,944,439|football:0.795:942,422,962,439",150.04372596740723,0,0
